"setup","network_size","iteration","Visualization approach","time"
"AMD Opteron 6328",125,76,"igraph",0.603000000000065
"AMD Opteron 6328",125,77,"igraph",0.608999999999469
"AMD Opteron 6328",125,78,"igraph",0.615999999999985
"AMD Opteron 6328",125,79,"igraph",0.625
"AMD Opteron 6328",125,80,"igraph",0.631000000000313
"AMD Opteron 6328",125,81,"igraph",0.615999999999985
"AMD Opteron 6328",125,82,"igraph",0.645000000000437
"AMD Opteron 6328",125,83,"igraph",0.619999999999891
"AMD Opteron 6328",125,84,"igraph",0.61200000000008
"AMD Opteron 6328",125,85,"igraph",0.608999999999469
"AMD Opteron 6328",125,86,"igraph",0.610000000000582
"AMD Opteron 6328",125,87,"igraph",0.630000000000109
"AMD Opteron 6328",125,88,"igraph",0.609999999999673
"AMD Opteron 6328",125,89,"igraph",0.632999999999811
"AMD Opteron 6328",125,90,"igraph",0.603000000000065
"AMD Opteron 6328",125,91,"igraph",0.639000000001033
"AMD Opteron 6328",125,92,"igraph",0.632999999999811
"AMD Opteron 6328",125,93,"igraph",0.615999999999985
"AMD Opteron 6328",125,94,"igraph",0.622999999999593
"AMD Opteron 6328",125,95,"igraph",0.611999999999171
"AMD Opteron 6328",125,96,"igraph",0.613999999999578
"AMD Opteron 6328",125,97,"igraph",0.666000000001077
"AMD Opteron 6328",125,98,"igraph",0.622999999999593
"AMD Opteron 6328",125,99,"igraph",0.621999999999389
"AMD Opteron 6328",125,100,"igraph",0.639000000001033
"AMD Opteron 6328",150,1,"igraph",0.913999999999987
"AMD Opteron 6328",150,2,"igraph",0.842999999999961
"AMD Opteron 6328",150,3,"igraph",0.844000000000051
"AMD Opteron 6328",150,4,"igraph",0.855999999999995
"AMD Opteron 6328",150,5,"igraph",0.838999999999942
"AMD Opteron 6328",150,6,"igraph",0.852000000000089
"AMD Opteron 6328",150,7,"igraph",0.885999999999967
"AMD Opteron 6328",150,8,"igraph",0.836999999999989
"AMD Opteron 6328",150,9,"igraph",0.847000000000094
"AMD Opteron 6328",150,10,"igraph",0.865999999999985
"AMD Opteron 6328",150,11,"igraph",0.870000000000118
"AMD Opteron 6328",150,12,"igraph",0.807000000000016
"AMD Opteron 6328",150,13,"igraph",0.844000000000051
"AMD Opteron 6328",150,14,"igraph",0.865000000000009
"AMD Opteron 6328",150,15,"igraph",0.868000000000166
"AMD Opteron 6328",150,16,"igraph",0.884000000000015
"AMD Opteron 6328",150,17,"igraph",0.876999999999953
"AMD Opteron 6328",150,18,"igraph",0.852999999999838
"AMD Opteron 6328",150,19,"igraph",0.838999999999942
"AMD Opteron 6328",150,20,"igraph",0.848999999999933
"AMD Opteron 6328",150,21,"igraph",0.901000000000295
"AMD Opteron 6328",150,22,"igraph",0.875
"AMD Opteron 6328",150,23,"igraph",0.858999999999924
"AMD Opteron 6328",150,24,"igraph",0.847999999999956
"AMD Opteron 6328",150,25,"igraph",0.85799999999972
"AMD Opteron 6328",150,26,"igraph",0.842000000000098
"AMD Opteron 6328",150,27,"igraph",0.878999999999905
"AMD Opteron 6328",150,28,"igraph",0.860000000000127
"AMD Opteron 6328",150,29,"igraph",0.865000000000236
"AMD Opteron 6328",150,30,"igraph",0.855000000000018
"AMD Opteron 6328",150,31,"igraph",0.869999999999891
"AMD Opteron 6328",150,32,"igraph",0.876999999999953
"AMD Opteron 6328",150,33,"igraph",0.888000000000375
"AMD Opteron 6328",150,34,"igraph",0.86200000000008
"AMD Opteron 6328",150,35,"igraph",0.842999999999847
"AMD Opteron 6328",150,36,"igraph",0.867000000000189
"AMD Opteron 6328",150,37,"igraph",0.847000000000207
"AMD Opteron 6328",150,38,"igraph",0.842000000000098
"AMD Opteron 6328",150,39,"igraph",0.873999999999796
"AMD Opteron 6328",150,40,"igraph",0.838999999999942
"AMD Opteron 6328",150,41,"igraph",0.898999999999432
"AMD Opteron 6328",150,42,"igraph",0.864999999999782
"AMD Opteron 6328",150,43,"igraph",0.875
"AMD Opteron 6328",150,44,"igraph",0.871000000000095
"AMD Opteron 6328",150,45,"igraph",0.839000000000851
"AMD Opteron 6328",150,46,"igraph",0.869999999999891
"AMD Opteron 6328",150,47,"igraph",0.832999999999629
"AMD Opteron 6328",150,48,"igraph",0.864000000000487
"AMD Opteron 6328",150,49,"igraph",0.865999999999985
"AMD Opteron 6328",150,50,"igraph",0.884000000000015
"AMD Opteron 6328",150,51,"igraph",0.875999999999294
"AMD Opteron 6328",150,52,"igraph",0.859000000000378
"AMD Opteron 6328",150,53,"igraph",0.859999999999673
"AMD Opteron 6328",150,54,"igraph",0.872999999999593
"AMD Opteron 6328",150,55,"igraph",0.865999999999985
"AMD Opteron 6328",150,56,"igraph",0.858000000000175
"AMD Opteron 6328",150,57,"igraph",0.855999999999767
"AMD Opteron 6328",150,58,"igraph",0.849999999999454
"AMD Opteron 6328",150,59,"igraph",0.837999999999738
"AMD Opteron 6328",150,60,"igraph",0.854999999999563
"AMD Opteron 6328",150,61,"igraph",0.902000000000044
"AMD Opteron 6328",150,62,"igraph",0.874000000000706
"AMD Opteron 6328",150,63,"igraph",0.914999999999964
"AMD Opteron 6328",150,64,"igraph",0.927999999999884
"AMD Opteron 6328",150,65,"igraph",0.864000000000487
"AMD Opteron 6328",150,66,"igraph",0.951999999999316
"AMD Opteron 6328",150,67,"igraph",0.918000000000575
"AMD Opteron 6328",150,68,"igraph",0.878999999999905
"AMD Opteron 6328",150,69,"igraph",0.868000000000393
"AMD Opteron 6328",150,70,"igraph",0.868999999999687
"AMD Opteron 6328",150,71,"igraph",0.898999999999432
"AMD Opteron 6328",150,72,"igraph",0.877999999999702
"AMD Opteron 6328",150,73,"igraph",0.871000000000095
"AMD Opteron 6328",150,74,"igraph",0.875
"AMD Opteron 6328",150,75,"igraph",0.865999999999985
"AMD Opteron 6328",150,76,"igraph",0.877000000000407
"AMD Opteron 6328",150,77,"igraph",0.899000000000342
"AMD Opteron 6328",150,78,"igraph",0.84900000000016
"AMD Opteron 6328",150,79,"igraph",0.869999999999891
"AMD Opteron 6328",150,80,"igraph",0.868000000000393
"AMD Opteron 6328",150,81,"igraph",0.876000000000204
"AMD Opteron 6328",150,82,"igraph",0.877999999999702
"AMD Opteron 6328",150,83,"igraph",0.859000000000378
"AMD Opteron 6328",150,84,"igraph",0.869999999999891
"AMD Opteron 6328",150,85,"igraph",0.881000000000313
"AMD Opteron 6328",150,86,"igraph",0.872999999999593
"AMD Opteron 6328",150,87,"igraph",0.858999999999469
"AMD Opteron 6328",150,88,"igraph",0.882999999999811
"AMD Opteron 6328",150,89,"igraph",0.873000000000502
"AMD Opteron 6328",150,90,"igraph",0.863000000000284
"AMD Opteron 6328",150,91,"igraph",0.884000000000015
"AMD Opteron 6328",150,92,"igraph",0.8799999999992
"AMD Opteron 6328",150,93,"igraph",0.865999999999985
"AMD Opteron 6328",150,94,"igraph",0.881999999999607
"AMD Opteron 6328",150,95,"igraph",0.851999999998952
"AMD Opteron 6328",150,96,"igraph",0.873999999999796
"AMD Opteron 6328",150,97,"igraph",0.886000000000422
"AMD Opteron 6328",150,98,"igraph",0.884000000000015
"AMD Opteron 6328",150,99,"igraph",0.85399999999936
"AMD Opteron 6328",150,100,"igraph",0.880000000001019
"AMD Opteron 6328",175,1,"igraph",1.16199999999992
"AMD Opteron 6328",175,2,"igraph",1.13900000000001
"AMD Opteron 6328",175,3,"igraph",1.11500000000001
"AMD Opteron 6328",175,4,"igraph",1.1400000000001
"AMD Opteron 6328",175,5,"igraph",1.14499999999998
"AMD Opteron 6328",175,6,"igraph",1.16899999999998
"AMD Opteron 6328",175,7,"igraph",1.15800000000002
"AMD Opteron 6328",175,8,"igraph",1.09799999999996
"AMD Opteron 6328",175,9,"igraph",1.12699999999995
"AMD Opteron 6328",175,10,"igraph",1.12800000000004
"AMD Opteron 6328",175,11,"igraph",1.15900000000011
"AMD Opteron 6328",175,12,"igraph",1.14099999999985
"AMD Opteron 6328",175,13,"igraph",1.14599999999996
"AMD Opteron 6328",175,14,"igraph",1.13299999999981
"AMD Opteron 6328",175,15,"igraph",1.10900000000015
"AMD Opteron 6328",175,16,"igraph",1.16499999999996
"AMD Opteron 6328",175,17,"igraph",1.15899999999988
"AMD Opteron 6328",175,18,"igraph",1.19700000000012
"AMD Opteron 6328",175,19,"igraph",1.14200000000005
"AMD Opteron 6328",175,20,"igraph",1.16700000000014
"AMD Opteron 6328",175,21,"igraph",1.14999999999964
"AMD Opteron 6328",175,22,"igraph",1.17200000000003
"AMD Opteron 6328",175,23,"igraph",1.13000000000011
"AMD Opteron 6328",175,24,"igraph",1.15000000000009
"AMD Opteron 6328",175,25,"igraph",1.17599999999993
"AMD Opteron 6328",175,26,"igraph",1.16000000000031
"AMD Opteron 6328",175,27,"igraph",1.20600000000013
"AMD Opteron 6328",175,28,"igraph",1.12100000000009
"AMD Opteron 6328",175,29,"igraph",1.13400000000001
"AMD Opteron 6328",175,30,"igraph",1.125
"AMD Opteron 6328",175,31,"igraph",1.154
"AMD Opteron 6328",175,32,"igraph",1.16300000000001
"AMD Opteron 6328",175,33,"igraph",1.15099999999984
"AMD Opteron 6328",175,34,"igraph",1.14499999999998
"AMD Opteron 6328",175,35,"igraph",1.1260000000002
"AMD Opteron 6328",175,36,"igraph",1.12899999999991
"AMD Opteron 6328",175,37,"igraph",1.17799999999988
"AMD Opteron 6328",175,38,"igraph",1.13600000000042
"AMD Opteron 6328",175,39,"igraph",1.14200000000028
"AMD Opteron 6328",175,40,"igraph",1.13999999999987
"AMD Opteron 6328",175,41,"igraph",1.17600000000039
"AMD Opteron 6328",175,42,"igraph",1.16799999999967
"AMD Opteron 6328",175,43,"igraph",1.1880000000001
"AMD Opteron 6328",175,44,"igraph",1.15400000000045
"AMD Opteron 6328",175,45,"igraph",1.17900000000009
"AMD Opteron 6328",175,46,"igraph",1.16300000000047
"AMD Opteron 6328",175,47,"igraph",1.13900000000012
"AMD Opteron 6328",175,48,"igraph",1.20100000000002
"AMD Opteron 6328",175,49,"igraph",1.13100000000031
"AMD Opteron 6328",175,50,"igraph",1.14100000000053
"AMD Opteron 6328",175,51,"igraph",1.22499999999945
"AMD Opteron 6328",175,52,"igraph",1.18000000000029
"AMD Opteron 6328",175,53,"igraph",1.17599999999948
"AMD Opteron 6328",175,54,"igraph",1.17900000000009
"AMD Opteron 6328",175,55,"igraph",1.14999999999964
"AMD Opteron 6328",175,56,"igraph",1.15500000000065
"AMD Opteron 6328",175,57,"igraph",1.13199999999961
"AMD Opteron 6328",175,58,"igraph",1.17799999999988
"AMD Opteron 6328",175,59,"igraph",1.17100000000028
"AMD Opteron 6328",175,60,"igraph",1.18299999999999
"AMD Opteron 6328",175,61,"igraph",1.17899999999918
"AMD Opteron 6328",175,62,"igraph",1.14300000000003
"AMD Opteron 6328",175,63,"igraph",1.13799999999992
"AMD Opteron 6328",175,64,"igraph",1.16600000000017
"AMD Opteron 6328",175,65,"igraph",1.17500000000018
"AMD Opteron 6328",175,66,"igraph",1.19300000000021
"AMD Opteron 6328",175,67,"igraph",1.17700000000059
"AMD Opteron 6328",175,68,"igraph",1.14899999999943
"AMD Opteron 6328",175,69,"igraph",1.17599999999948
"AMD Opteron 6328",175,70,"igraph",1.17600000000039
"AMD Opteron 6328",175,71,"igraph",1.19999999999982
"AMD Opteron 6328",175,72,"igraph",1.19700000000012
"AMD Opteron 6328",175,73,"igraph",1.16799999999967
"AMD Opteron 6328",175,74,"igraph",1.15499999999975
"AMD Opteron 6328",175,75,"igraph",1.16699999999946
"AMD Opteron 6328",175,76,"igraph",1.15000000000055
"AMD Opteron 6328",175,77,"igraph",1.20200000000023
"AMD Opteron 6328",175,78,"igraph",1.21799999999985
"AMD Opteron 6328",175,79,"igraph",1.22299999999996
"AMD Opteron 6328",175,80,"igraph",1.20199999999932
"AMD Opteron 6328",175,81,"igraph",1.20600000000013
"AMD Opteron 6328",175,82,"igraph",1.16799999999967
"AMD Opteron 6328",175,83,"igraph",1.1309999999994
"AMD Opteron 6328",175,84,"igraph",1.17399999999998
"AMD Opteron 6328",175,85,"igraph",1.21799999999985
"AMD Opteron 6328",175,86,"igraph",1.17699999999968
"AMD Opteron 6328",175,87,"igraph",1.22099999999955
"AMD Opteron 6328",175,88,"igraph",1.16700000000037
"AMD Opteron 6328",175,89,"igraph",1.19599999999991
"AMD Opteron 6328",175,90,"igraph",1.20100000000002
"AMD Opteron 6328",175,91,"igraph",1.19399999999951
"AMD Opteron 6328",175,92,"igraph",1.15799999999945
"AMD Opteron 6328",175,93,"igraph",1.15600000000086
"AMD Opteron 6328",175,94,"igraph",1.16899999999987
"AMD Opteron 6328",175,95,"igraph",1.19400000000132
"AMD Opteron 6328",175,96,"igraph",1.1820000000007
"AMD Opteron 6328",175,97,"igraph",1.16199999999844
"AMD Opteron 6328",175,98,"igraph",1.23099999999977
"AMD Opteron 6328",175,99,"igraph",1.1830000000009
"AMD Opteron 6328",175,100,"igraph",1.17799999999988
"AMD Opteron 6328",200,1,"igraph",1.495
"AMD Opteron 6328",200,2,"igraph",1.46600000000001
"AMD Opteron 6328",200,3,"igraph",1.49000000000001
"AMD Opteron 6328",200,4,"igraph",1.50100000000003
"AMD Opteron 6328",200,5,"igraph",1.5
"AMD Opteron 6328",200,6,"igraph",1.55600000000004
"AMD Opteron 6328",200,7,"igraph",1.47399999999999
"AMD Opteron 6328",200,8,"igraph",1.50400000000002
"AMD Opteron 6328",200,9,"igraph",1.49400000000003
"AMD Opteron 6328",200,10,"igraph",1.48900000000003
"AMD Opteron 6328",200,11,"igraph",1.50500000000011
"AMD Opteron 6328",200,12,"igraph",1.625
"AMD Opteron 6328",200,13,"igraph",1.47899999999981
"AMD Opteron 6328",200,14,"igraph",1.47699999999986
"AMD Opteron 6328",200,15,"igraph",1.45900000000006
"AMD Opteron 6328",200,16,"igraph",1.46800000000007
"AMD Opteron 6328",200,17,"igraph",1.4849999999999
"AMD Opteron 6328",200,18,"igraph",1.45800000000008
"AMD Opteron 6328",200,19,"igraph",1.51999999999998
"AMD Opteron 6328",200,20,"igraph",1.45800000000008
"AMD Opteron 6328",200,21,"igraph",1.46000000000004
"AMD Opteron 6328",200,22,"igraph",1.47499999999991
"AMD Opteron 6328",200,23,"igraph",1.45400000000018
"AMD Opteron 6328",200,24,"igraph",1.49499999999989
"AMD Opteron 6328",200,25,"igraph",1.47600000000011
"AMD Opteron 6328",200,26,"igraph",1.46399999999994
"AMD Opteron 6328",200,27,"igraph",1.48000000000002
"AMD Opteron 6328",200,28,"igraph",1.51400000000012
"AMD Opteron 6328",200,29,"igraph",1.49699999999984
"AMD Opteron 6328",200,30,"igraph",1.49900000000025
"AMD Opteron 6328",200,31,"igraph",1.49900000000025
"AMD Opteron 6328",200,32,"igraph",1.44299999999976
"AMD Opteron 6328",200,33,"igraph",1.56699999999955
"AMD Opteron 6328",200,34,"igraph",1.47700000000032
"AMD Opteron 6328",200,35,"igraph",1.48199999999997
"AMD Opteron 6328",200,36,"igraph",1.5319999999997
"AMD Opteron 6328",200,37,"igraph",1.4970000000003
"AMD Opteron 6328",200,38,"igraph",1.51000000000022
"AMD Opteron 6328",200,39,"igraph",1.46500000000015
"AMD Opteron 6328",200,40,"igraph",1.50600000000031
"AMD Opteron 6328",200,41,"igraph",1.52300000000014
"AMD Opteron 6328",200,42,"igraph",1.50600000000031
"AMD Opteron 6328",200,43,"igraph",1.51999999999953
"AMD Opteron 6328",200,44,"igraph",1.50200000000041
"AMD Opteron 6328",200,45,"igraph",1.45199999999932
"AMD Opteron 6328",200,46,"igraph",1.46600000000035
"AMD Opteron 6328",200,47,"igraph",1.49600000000009
"AMD Opteron 6328",200,48,"igraph",1.51599999999962
"AMD Opteron 6328",200,49,"igraph",1.54199999999946
"AMD Opteron 6328",200,50,"igraph",1.51000000000022
"AMD Opteron 6328",200,51,"igraph",1.52199999999993
"AMD Opteron 6328",200,52,"igraph",1.5029999999997
"AMD Opteron 6328",200,53,"igraph",1.51199999999972
"AMD Opteron 6328",200,54,"igraph",1.52099999999973
"AMD Opteron 6328",200,55,"igraph",1.60699999999997
"AMD Opteron 6328",200,56,"igraph",1.49099999999999
"AMD Opteron 6328",200,57,"igraph",1.47900000000027
"AMD Opteron 6328",200,58,"igraph",1.51100000000042
"AMD Opteron 6328",200,59,"igraph",1.5010000000002
"AMD Opteron 6328",200,60,"igraph",1.51199999999972
"AMD Opteron 6328",200,61,"igraph",1.49300000000039
"AMD Opteron 6328",200,62,"igraph",1.51800000000003
"AMD Opteron 6328",200,63,"igraph",1.54999999999927
"AMD Opteron 6328",200,64,"igraph",1.52999999999975
"AMD Opteron 6328",200,65,"igraph",1.64599999999973
"AMD Opteron 6328",200,66,"igraph",1.50399999999991
"AMD Opteron 6328",200,67,"igraph",1.55799999999999
"AMD Opteron 6328",200,68,"igraph",1.51599999999962
"AMD Opteron 6328",200,69,"igraph",1.49799999999959
"AMD Opteron 6328",200,70,"igraph",1.62800000000061
"AMD Opteron 6328",200,71,"igraph",1.53099999999995
"AMD Opteron 6328",200,72,"igraph",1.47099999999955
"AMD Opteron 6328",200,73,"igraph",1.49799999999959
"AMD Opteron 6328",200,74,"igraph",1.50500000000011
"AMD Opteron 6328",200,75,"igraph",1.53300000000036
"AMD Opteron 6328",200,76,"igraph",1.52599999999984
"AMD Opteron 6328",200,77,"igraph",1.4970000000003
"AMD Opteron 6328",200,78,"igraph",1.50399999999991
"AMD Opteron 6328",200,79,"igraph",1.64099999999962
"AMD Opteron 6328",200,80,"igraph",1.53200000000015
"AMD Opteron 6328",200,81,"igraph",1.50900000000001
"AMD Opteron 6328",200,82,"igraph",1.48599999999988
"AMD Opteron 6328",200,83,"igraph",1.4980000000005
"AMD Opteron 6328",200,84,"igraph",1.5
"AMD Opteron 6328",200,85,"igraph",1.51999999999953
"AMD Opteron 6328",200,86,"igraph",1.51699999999983
"AMD Opteron 6328",200,87,"igraph",1.52199999999993
"AMD Opteron 6328",200,88,"igraph",1.51400000000012
"AMD Opteron 6328",200,89,"igraph",1.50300000000061
"AMD Opteron 6328",200,90,"igraph",1.54100000000017
"AMD Opteron 6328",200,91,"igraph",1.60299999999916
"AMD Opteron 6328",200,92,"igraph",1.52299999999923
"AMD Opteron 6328",200,93,"igraph",1.496000000001
"AMD Opteron 6328",200,94,"igraph",1.54000000000087
"AMD Opteron 6328",200,95,"igraph",1.51499999999942
"AMD Opteron 6328",200,96,"igraph",1.52200000000084
"AMD Opteron 6328",200,97,"igraph",1.49300000000039
"AMD Opteron 6328",200,98,"igraph",1.49099999999999
"AMD Opteron 6328",200,99,"igraph",1.55500000000029
"AMD Opteron 6328",200,100,"igraph",1.53800000000047
"AMD Opteron 6328",225,1,"igraph",1.852
"AMD Opteron 6328",225,2,"igraph",1.845
"AMD Opteron 6328",225,3,"igraph",1.875
"AMD Opteron 6328",225,4,"igraph",1.88799999999998
"AMD Opteron 6328",225,5,"igraph",1.84399999999999
"AMD Opteron 6328",225,6,"igraph",1.79399999999998
"AMD Opteron 6328",225,7,"igraph",1.85700000000003
"AMD Opteron 6328",225,8,"igraph",1.82900000000001
"AMD Opteron 6328",225,9,"igraph",1.86599999999999
"AMD Opteron 6328",225,10,"igraph",1.84500000000003
"AMD Opteron 6328",225,11,"igraph",1.94500000000016
"AMD Opteron 6328",225,12,"igraph",1.85900000000015
"AMD Opteron 6328",225,13,"igraph",1.85500000000002
"AMD Opteron 6328",225,14,"igraph",1.86599999999999
"AMD Opteron 6328",225,15,"igraph",1.86500000000001
"AMD Opteron 6328",225,16,"igraph",1.86800000000017
"AMD Opteron 6328",225,17,"igraph",1.86599999999999
"AMD Opteron 6328",225,18,"igraph",1.875
"AMD Opteron 6328",225,19,"igraph",1.86699999999996
"AMD Opteron 6328",225,20,"igraph",1.88799999999992
"AMD Opteron 6328",225,21,"igraph",1.89100000000008
"AMD Opteron 6328",225,22,"igraph",4.17000000000007
"AMD Opteron 6328",225,23,"igraph",1.87800000000016
"AMD Opteron 6328",225,24,"igraph",1.86799999999994
"AMD Opteron 6328",225,25,"igraph",1.91300000000001
"AMD Opteron 6328",225,26,"igraph",1.91499999999996
"AMD Opteron 6328",225,27,"igraph",1.85699999999997
"AMD Opteron 6328",225,28,"igraph",1.84899999999971
"AMD Opteron 6328",225,29,"igraph",1.91599999999971
"AMD Opteron 6328",225,30,"igraph",1.90300000000025
"AMD Opteron 6328",225,31,"igraph",1.90200000000004
"AMD Opteron 6328",225,32,"igraph",1.9340000000002
"AMD Opteron 6328",225,33,"igraph",1.86699999999973
"AMD Opteron 6328",225,34,"igraph",1.86900000000014
"AMD Opteron 6328",225,35,"igraph",1.86400000000003
"AMD Opteron 6328",225,36,"igraph",1.875
"AMD Opteron 6328",225,37,"igraph",1.85500000000002
"AMD Opteron 6328",225,38,"igraph",1.88900000000012
"AMD Opteron 6328",225,39,"igraph",1.86100000000033
"AMD Opteron 6328",225,40,"igraph",1.92600000000039
"AMD Opteron 6328",225,41,"igraph",1.8720000000003
"AMD Opteron 6328",225,42,"igraph",1.90000000000009
"AMD Opteron 6328",225,43,"igraph",1.91699999999992
"AMD Opteron 6328",225,44,"igraph",1.90000000000009
"AMD Opteron 6328",225,45,"igraph",1.92399999999998
"AMD Opteron 6328",225,46,"igraph",1.86400000000049
"AMD Opteron 6328",225,47,"igraph",1.91800000000057
"AMD Opteron 6328",225,48,"igraph",1.91600000000017
"AMD Opteron 6328",225,49,"igraph",1.92600000000039
"AMD Opteron 6328",225,50,"igraph",1.90099999999984
"AMD Opteron 6328",225,51,"igraph",1.91199999999935
"AMD Opteron 6328",225,52,"igraph",1.90100000000075
"AMD Opteron 6328",225,53,"igraph",1.89000000000033
"AMD Opteron 6328",225,54,"igraph",1.93599999999969
"AMD Opteron 6328",225,55,"igraph",1.89300000000003
"AMD Opteron 6328",225,56,"igraph",1.93099999999959
"AMD Opteron 6328",225,57,"igraph",1.93099999999959
"AMD Opteron 6328",225,58,"igraph",1.91799999999967
"AMD Opteron 6328",225,59,"igraph",2.05799999999999
"AMD Opteron 6328",225,60,"igraph",1.90699999999924
"AMD Opteron 6328",225,61,"igraph",1.86200000000008
"AMD Opteron 6328",225,62,"igraph",1.8700000000008
"AMD Opteron 6328",225,63,"igraph",1.94000000000051
